,Position,Track.Name,Artist,Streams,URL,Date,Region
7399,62,Stop Met Typen,Equalz,41867,https://open.spotify.com/track/2fBHmGi4cnKynlXd7P6GZD,1/9/2018,nl
7400,63,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,41656,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,1/9/2018,nl
7401,64,Hengel (feat. Lucass & Kwaamoody),JoeyAK,41598,https://open.spotify.com/track/2EQHObRF5cv8LlGMiWPXk8,1/9/2018,nl
7402,65,Thunder,Imagine Dragons,40503,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,1/9/2018,nl
7403,66,Cartier,Dopebwoy,39507,https://open.spotify.com/track/18B3AG7KK2hSjL0UY6EjUB,1/9/2018,nl
7404,67,Bandz Voor De Fam,Eves Laurent,39426,https://open.spotify.com/track/4X8fVhpacoP0k9hH94FMkQ,1/9/2018,nl
7405,68,Traag,Bizzey,38932,https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ,1/9/2018,nl
7406,69,"Holendrecht Anthem (feat. Bright, Lucc, JayKoppig, Bigiedagoe & J-Boy)",JoeyAK,38890,https://open.spotify.com/track/50cQNAz5EQG2HUgUPdM9JV,1/9/2018,nl
7407,70,Say You Won't Let Go,James Arthur,38684,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/9/2018,nl
7408,71,Breathe,Jax Jones,38644,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n,1/9/2018,nl
7409,72,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,38491,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,1/9/2018,nl
7410,73,Dreamer,Axwell /\ Ingrosso,38454,https://open.spotify.com/track/0RTzJVkunbGwuRjXDFHnjf,1/9/2018,nl
7411,74,Too Much To Ask,Niall Horan,38420,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,1/9/2018,nl
7412,75,Bartier Cardi (feat. 21 Savage),Cardi B,38068,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,1/9/2018,nl
7413,76,Mind Made Up,Wulf,38059,https://open.spotify.com/track/5wrDrajYZSJqta7rJBvcJV,1/9/2018,nl
7414,77,Avec Me,Latifah,38015,https://open.spotify.com/track/0aKgCvKsrq5ELNSG3UiST7,1/9/2018,nl
7415,78,Geel Groen (feat. Sevn Alias),JoeyAK,37803,https://open.spotify.com/track/3XWaDqGdmEiePVxjmYMIsz,1/9/2018,nl
7416,79,Man's Not Hot,Big Shaq,36882,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,1/9/2018,nl
7417,80,More Than You Know,Axwell /\ Ingrosso,36753,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,1/9/2018,nl
7418,81,Filthy,Justin Timberlake,36231,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,1/9/2018,nl
7419,82,Mi Gente,J Balvin,35925,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,1/9/2018,nl
7420,83,Energie,Ronnie Flex,35820,https://open.spotify.com/track/1riPE3NCV1OBmSXqpYiMJY,1/9/2018,nl
7421,84,All The Stars (with SZA),Kendrick Lamar,35458,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,1/9/2018,nl
7422,85,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,35200,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,1/9/2018,nl
7423,86,Start (feat. Rev),JoeyAK,35081,https://open.spotify.com/track/5prZBl6RDYQzpMPFaq21v0,1/9/2018,nl
7424,87,Paranoia,Glades,35064,https://open.spotify.com/track/7y1v8iaytOstydxjWP7rWk,1/9/2018,nl
7425,88,Friends (with BloodPop®),Justin Bieber,34592,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,1/9/2018,nl
7426,89,Come Again,Ronnie Flex,34480,https://open.spotify.com/track/0bWzmIbEKh0xFRb1pTSQAw,1/9/2018,nl
7427,90,Mamacita,Leafs,34309,https://open.spotify.com/track/5vHoK2rfXUTECtP7YHoEOu,1/9/2018,nl
7428,91,Love Song,Equalz,33630,https://open.spotify.com/track/3Ap4gurnSKvitE1TXMlrID,1/9/2018,nl
7429,92,A Different Way (with Lauv),DJ Snake,33596,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,1/9/2018,nl
7430,93,XO TOUR Llif3,Lil Uzi Vert,33519,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,1/9/2018,nl
7431,94,Littekens,Boef,33354,https://open.spotify.com/track/6NoEA8HppOprdER4kv2tAh,1/9/2018,nl
7432,95,Allang,JoeyAK,33317,https://open.spotify.com/track/6jXBsPU6y6rjddzNtkcAsg,1/9/2018,nl
7433,96,Wanna Be Mine,Frenna,33151,https://open.spotify.com/track/6bNzyAWKpKRl7A6U2iorzU,1/9/2018,nl
7434,97,Boobytraps,JoeyAK,32689,https://open.spotify.com/track/3dsD8qMHsXWziwZdyI5hBk,1/9/2018,nl
7435,98,Money Money,F1rstman,32588,https://open.spotify.com/track/18CkDfMW10KhueHaqAFgWK,1/9/2018,nl
7436,99,Luitenant,JoeyAK,32473,https://open.spotify.com/track/19PdeYdr2jDaXGXvDm2MkI,1/9/2018,nl
7437,100,Is Dit Over,Ronnie Flex,32391,https://open.spotify.com/track/0fsmTJldWyMkaCWTWt68yq,1/9/2018,nl
7438,101,Alleen,Lil' Kleine,32379,https://open.spotify.com/track/1VDFn1PCpp8EOXLMURS8kP,1/9/2018,nl
7439,102,Soon on Top (feat. Lucass),JoeyAK,32278,https://open.spotify.com/track/4vploRf9RgP9rTKdUymSfq,1/9/2018,nl
7440,103,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,31912,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82,1/9/2018,nl
7441,104,Het Spel,JoeyAK,31606,https://open.spotify.com/track/4o5jCuSy0csZj0cAYSJGuv,1/9/2018,nl
7442,105,Mi No Dansi,Broederliefde,31527,https://open.spotify.com/track/4wUfHyRi6lepKoUDrjrmpu,1/9/2018,nl
7443,106,Vaste Plek,Mael,31308,https://open.spotify.com/track/3qJwumpWTk8lerbvmGTxRE,1/9/2018,nl
7444,107,There for You,Martin Garrix,31273,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,1/9/2018,nl
7445,108,1 Op 1,Equalz,30908,https://open.spotify.com/track/3deiVmpBZY5Bn3EI0N8dc6,1/9/2018,nl
7446,109,On My Way,Latifah,30798,https://open.spotify.com/track/1v3fyyGJRlblbobabiXxIs,1/9/2018,nl
7447,110,Keskiednis,Broederliefde,30694,https://open.spotify.com/track/1TukupQUdHjyrUIKZxhIrB,1/9/2018,nl
7448,111,Congratulations,Post Malone,30595,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,1/9/2018,nl
7449,112,1-800-273-8255,Logic,30532,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,1/9/2018,nl
7450,113,Nu Al Miljonair,Kalvijn,30376,https://open.spotify.com/track/6azERPaaeP28tyFfBPkRib,1/9/2018,nl
7451,114,Something Just Like This,The Chainsmokers,30272,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,1/9/2018,nl
7452,115,Downtown,Anitta,29888,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,1/9/2018,nl
7453,116,In God We Trust,SBMG,29700,https://open.spotify.com/track/4b2foVvdxZ8OhrsevMmiRl,1/9/2018,nl
7454,117,Feels,Calvin Harris,28961,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,1/9/2018,nl
7455,118,Rich Love (with Seeb),OneRepublic,28914,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD,1/9/2018,nl
7456,119,Als Ik Naar Huis Ga,Hef,28764,https://open.spotify.com/track/4Kj24PuzbD6vrDDTExQ7nz,1/9/2018,nl
7457,120,If I'm Lucky,Jason Derulo,28538,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh,1/9/2018,nl
7458,121,Glorious (feat. Skylar Grey),Macklemore,28416,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,1/9/2018,nl
7459,122,Candy Paint,Post Malone,28394,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,1/9/2018,nl
7460,123,Voy a Bailar (feat. Boef & Rolf Sanchez),Ali B,28191,https://open.spotify.com/track/6h8Vwpox9ARTx8DIxn5PD6,1/9/2018,nl
7461,124,Op Me Monnie,Famke Louise,28123,https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx,1/9/2018,nl
7462,125,Mama,Jonas Blue,27999,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,1/9/2018,nl
7463,126,Blow It All,Bizzey,27994,https://open.spotify.com/track/1k18FcU8nC4Bs0SSLbeslg,1/9/2018,nl
7464,127,Alles In,Broederliefde,27984,https://open.spotify.com/track/5nCh1ndK8yigIS1HnygeDg,1/9/2018,nl
7465,128,Attention,Charlie Puth,27772,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,1/9/2018,nl
7466,129,Badman Ollo,Bizzey,27480,https://open.spotify.com/track/4uFilJdTcMu9A7R4pVIKoF,1/9/2018,nl
7467,130,It Ain't Me (with Selena Gomez),Kygo,27392,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,1/9/2018,nl
7468,131,Symphony (feat. Zara Larsson),Clean Bandit,27353,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,1/9/2018,nl
7469,132,For You (Fifty Shades Freed),Liam Payne,26859,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,1/9/2018,nl
7470,133,Habiba,Boef,26172,https://open.spotify.com/track/6G41AeVgQkpvEbTxN5fNkW,1/9/2018,nl
7471,134,Obesitas,Ali B,26081,https://open.spotify.com/track/4eLhKlJiNVpelrBX66ouIn,1/9/2018,nl
7472,135,Way It Goes,SFB,25928,https://open.spotify.com/track/6N9FSZAEYdWG7rhW8XXbUg,1/9/2018,nl
7473,136,Power,Hardwell,25877,https://open.spotify.com/track/0MtQg28qLhEyBuTT7z7dpo,1/9/2018,nl
7474,137,Gunman,Vic9,25784,https://open.spotify.com/track/4nnW0IqcUw4O4pW09aMjTa,1/9/2018,nl
7475,138,Ric Flair Drip (& Metro Boomin),Offset,25680,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,1/9/2018,nl
7476,139,Next Move,Broederliefde,25531,https://open.spotify.com/track/3TzN97oYFtGzkvFACcv4lN,1/9/2018,nl
7477,140,Pull Up Game Strong,SBMG,25509,https://open.spotify.com/track/2ar7h324zj4zNLHQa3Dipm,1/9/2018,nl
7478,141,Slapend Rijk,Boef,25287,https://open.spotify.com/track/3PiDnD8RhPrlmzMpAgF9xK,1/9/2018,nl
7479,142,Your Song,Rita Ora,25285,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,1/9/2018,nl
7480,143,Good Old Days (feat. Kesha),Macklemore,25191,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,1/9/2018,nl
7481,144,Questions,Chris Brown,25133,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3,1/9/2018,nl
7482,145,HUMBLE.,Kendrick Lamar,24917,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,1/9/2018,nl
7483,146,Young Dumb & Broke,Khalid,24874,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,1/9/2018,nl
7484,147,This Is Me,Keala Settle,24733,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,1/9/2018,nl
7485,148,Galway Girl,Ed Sheeran,24500,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,1/9/2018,nl
7486,149,There's Nothing Holdin' Me Back,Shawn Mendes,24410,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,1/9/2018,nl
7487,150,Believer,Imagine Dragons,24380,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,1/9/2018,nl
7488,151,Geldverslaafd,Ismo,23577,https://open.spotify.com/track/3cP4ESQPcVLcYJg5wM0LH0,1/9/2018,nl
7489,152,I Like Me Better,Lauv,23525,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,1/9/2018,nl
7490,153,C'est la vie,The Partysquad,23480,https://open.spotify.com/track/3Ri4BMe03irzuJQQdXAh7U,1/9/2018,nl
7491,154,4x Duurder,SBMG,23305,https://open.spotify.com/track/2GmVap1TUXocIewXZRaRo7,1/9/2018,nl
7492,155,Naked,James Arthur,22919,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,1/9/2018,nl
7493,156,Tip Toe (feat. French Montana),Jason Derulo,22764,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,1/9/2018,nl
7494,157,Afstand,Dopebwoy,22694,https://open.spotify.com/track/5G0pYxtkPPOS9zBsR4DUPw,1/9/2018,nl
7495,158,Trabajo,Murda,22686,https://open.spotify.com/track/10bLXNSAizFC9cNAogDXUQ,1/9/2018,nl
7496,159,Sugardaddy,Broederliefde,22407,https://open.spotify.com/track/2ZhK2QEmcnyy4tgDT34bu5,1/9/2018,nl
7497,160,Doe Rustig!,Lijpe,22252,https://open.spotify.com/track/3GpH5Vdf5AOjkkf9Uo7kvd,1/9/2018,nl
7498,161,LOVE. FEAT. ZACARI.,Kendrick Lamar,22237,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,1/9/2018,nl
7499,162,Beautiful Trauma,P!nk,22079,https://open.spotify.com/track/2DlIwu1iDTILEMXA7MUotn,1/9/2018,nl
7500,163,Scared to Be Lonely,Martin Garrix,21896,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,1/9/2018,nl
7501,164,Cocaina - Remix,Kempi,21879,https://open.spotify.com/track/6OpKBghxyHSJ9lqqJ4EkJu,1/9/2018,nl
7502,165,Crazy,Lost Frequencies,21760,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY,1/9/2018,nl
7503,166,Life Is Geen Game,Hef,21685,https://open.spotify.com/track/0xU1FOnoHwTjcXSQL0ACXC,1/9/2018,nl
7504,167,Party,Jonna Fraser,21657,https://open.spotify.com/track/5bznfV59JXjzobL625Da2v,1/9/2018,nl
7505,168,Castle on the Hill,Ed Sheeran,21614,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/9/2018,nl
7506,169,Sober,G-Eazy,21419,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV,1/9/2018,nl
7507,170,Slow Hands,Niall Horan,21411,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,1/9/2018,nl
7508,171,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,21403,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,1/9/2018,nl
7509,172,Super Heet - Sprintsessie #S1,Lijpe,21372,https://open.spotify.com/track/2CRKcpU6VqHtPQKwWhbxKh,1/9/2018,nl
7510,173,Liegen Voor Jou,Lil' Kleine,21189,https://open.spotify.com/track/1Tdjuqth02Y1CNeVMb6UwZ,1/9/2018,nl
7511,174,Rewrite The Stars,Zac Efron,21152,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,1/9/2018,nl
7512,175,Mad Max,Jairzinho,21132,https://open.spotify.com/track/3uQS5QlTKUTfLP6fvb1Rhz,1/9/2018,nl
7513,176,Alles Contant,Jermaine Niffer,21048,https://open.spotify.com/track/22WvRabMlCVrtOUr38vZtq,1/9/2018,nl
7514,177,Darbas (feat. LouiVos & Mula B),3robi,20962,https://open.spotify.com/track/6anjzIBM1yDp7PnvRbXLZM,1/9/2018,nl
7515,178,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,20920,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,1/9/2018,nl
7516,179,Thinking Out Loud,Ed Sheeran,20872,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/9/2018,nl
7517,180,Hoop,Hef,20638,https://open.spotify.com/track/0JszN2GHBi5FRasZKpKXTy,1/9/2018,nl
7518,181,Weak,AJR,20512,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,1/9/2018,nl
7519,182,Money Talks,Frsh,20475,https://open.spotify.com/track/6ikurqCCOvt9y6yNXgRypr,1/9/2018,nl
7520,183,IDGAF,Dua Lipa,20363,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,1/9/2018,nl
7521,184,OK,Robin Schulz,20344,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS,1/9/2018,nl
7522,185,Gemaakt Voor Dit,Lil' Kleine,20180,https://open.spotify.com/track/7GikqtK826hJgqpcFU4sVM,1/9/2018,nl
7523,186,Bank Account,21 Savage,20123,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,1/9/2018,nl
7524,187,Een Beetje,Glades,20002,https://open.spotify.com/track/3GaIRIw3eBvT1gUBgFjblH,1/9/2018,nl
7525,188,Real Friends,Camila Cabello,19931,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,1/9/2018,nl
7526,189,Tell Me You Love Me,Demi Lovato,19898,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,1/9/2018,nl
7527,190,World Gone Mad,Bastille,19869,https://open.spotify.com/track/1ZyQGXH9dZ4AecevHhKUxi,1/9/2018,nl
7528,191,2U (feat. Justin Bieber),David Guetta,19804,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,1/9/2018,nl
7529,192,Jou & Mij,Tabitha,19746,https://open.spotify.com/track/1n12QsWHbc6nGsAaR6rozi,1/9/2018,nl
7530,193,Sorry Not Sorry,Demi Lovato,19690,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,1/9/2018,nl
7531,194,Kleine Jongen,Lil' Kleine,19523,https://open.spotify.com/track/0Ub2WcpO3sjeDPZhc1iRoa,1/9/2018,nl
7532,195,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,19448,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,1/9/2018,nl
7533,196,Pak Alles,Ismo,19389,https://open.spotify.com/track/5KAMxVExjMUz1P5CYG985E,1/9/2018,nl
7534,197,Sterrenstof,De Jeugd Van Tegenwoordig,19344,https://open.spotify.com/track/7D5vAulNfrQV6xEwzgH0OF,1/9/2018,nl
7535,198,I'm Yours,Jason Mraz,19234,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,1/9/2018,nl
7536,199,Hayabusa,Hef,19219,https://open.spotify.com/track/28yYqpiyjwxBuNQCSRgVFh,1/9/2018,nl
7537,200,Despacito (Featuring Daddy Yankee),Luis Fonsi,19132,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,1/9/2018,nl
7538,1,V Meste Snov,Ego,5528,https://open.spotify.com/track/5h0qay449Zex9XSHxNuzm7,1/9/2018,sk
7539,2,Vozíme,Ego,5003,https://open.spotify.com/track/2ZkzWeBRaUDWiM1So7KBK7,1/9/2018,sk
7540,3,rockstar,Post Malone,4870,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,1/9/2018,sk
7541,4,Flexim Ako Gott,Ego,4749,https://open.spotify.com/track/3OQVYq5J8poPPdz4bwr4Dr,1/9/2018,sk
7542,5,Robím To Čo Chcem,Ego,4585,https://open.spotify.com/track/0BgPDXGfhaAXZFeROQMCxn,1/9/2018,sk
7543,6,Ideme Ďalej,Ego,4407,https://open.spotify.com/track/6DzfYk9ABmsnihlvCsnf88,1/9/2018,sk
7544,7,Láska,Ego,4299,https://open.spotify.com/track/3WCByzRf6NHujImKIiImkG,1/9/2018,sk
7545,8,Runway,Ego,3836,https://open.spotify.com/track/7nkx7DxGFsQrhPbsGCMwGv,1/9/2018,sk
7546,9,River (feat. Ed Sheeran),Eminem,3803,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,1/9/2018,sk
7547,10,Him & I (with Halsey),G-Eazy,3663,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,1/9/2018,sk
7548,11,Wolves,Selena Gomez,3636,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,1/9/2018,sk
7549,12,Havana,Camila Cabello,3591,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1/9/2018,sk
7550,13,Je Nám To Úplne Jedno,Ego,3283,https://open.spotify.com/track/0CpTq5zOL9ovKlNDDeIbqE,1/9/2018,sk
7551,14,Keď Prídem Domov / Prepáč,Ego,2972,https://open.spotify.com/track/1WN0RzTdYix811onWGueLP,1/9/2018,sk
7552,15,I Miss You (feat. Julia Michaels),Clean Bandit,2926,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,1/9/2018,sk
7553,16,A Ja,Ego,2838,https://open.spotify.com/track/0C79GptT7MtGEkGZ9umq4L,1/9/2018,sk
7554,17,New Rules,Dua Lipa,2754,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,1/9/2018,sk
7555,18,Let You Down,NF,2666,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,1/9/2018,sk
7556,19,Všetci,Ego,2612,https://open.spotify.com/track/0tA8CaUGUcgJtuYyu0iWrJ,1/9/2018,sk
7557,20,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2529,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,1/9/2018,sk
7558,21,All The Stars (with SZA),Kendrick Lamar,2484,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,1/9/2018,sk
7559,22,What Lovers Do (feat. SZA),Maroon 5,2455,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,1/9/2018,sk
7560,23,Silence,Marshmello,2424,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,1/9/2018,sk
7561,24,Najlepší Kamarát,Ego,2418,https://open.spotify.com/track/6CVaAhyC2kIptmCngsSprK,1/9/2018,sk
7562,25,Svitá,Ego,2407,https://open.spotify.com/track/21AAld74vIZfrb4yithhSu,1/9/2018,sk
7563,26,Finesse (Remix) [feat. Cardi B],Bruno Mars,2389,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,1/9/2018,sk
7564,27,Echame La Culpa,Luis Fonsi,2357,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,sk
7565,28,Feel It Still,Portugal. The Man,2322,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,1/9/2018,sk
7566,29,Ako To Cítiš,Ego,2317,https://open.spotify.com/track/0RlplDs63PayM0CnhCtmfj,1/9/2018,sk
7567,30,Filthy,Justin Timberlake,2297,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,1/9/2018,sk
7568,31,More Than You Know,Axwell /\ Ingrosso,2232,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,1/9/2018,sk
7569,32,So Far Away,Martin Garrix,2228,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,1/9/2018,sk
7570,33,No Limit,G-Eazy,2203,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,1/9/2018,sk
7571,34,"Kým Sme Spolu, Nikdy Nebudeme Sami",Ego,2177,https://open.spotify.com/track/4ovx3WoMgqeQbXqzhn9mTA,1/9/2018,sk
7572,35,IDGAF,Dua Lipa,2173,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,1/9/2018,sk
7573,36,Stargazing,Kygo,2001,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,1/9/2018,sk
7574,37,I Like Me Better,Lauv,1961,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,1/9/2018,sk
7575,38,Perfect,Ed Sheeran,1954,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2018,sk
7576,39,I Fall Apart,Post Malone,1952,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,1/9/2018,sk
7577,40,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1933,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,1/9/2018,sk
7578,41,Thunder,Imagine Dragons,1921,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,1/9/2018,sk
7579,42,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,1918,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,1/9/2018,sk
7580,43,Anywhere,Rita Ora,1916,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,1/9/2018,sk
7581,44,For You (Fifty Shades Freed),Liam Payne,1909,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,1/9/2018,sk
7582,45,Dusk Till Dawn - Radio Edit,ZAYN,1887,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,1/9/2018,sk
7583,46,Never Be the Same,Camila Cabello,1883,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,1/9/2018,sk
7584,47,Too Good At Goodbyes,Sam Smith,1860,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/9/2018,sk
7585,48,Shape of You,Ed Sheeran,1820,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2018,sk
7586,49,Tell Me You Love Me,Demi Lovato,1735,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,1/9/2018,sk
7587,50,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1673,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1/9/2018,sk
7588,51,Sucker for You,Matt Terry,1664,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,1/9/2018,sk
7589,52,Bartier Cardi (feat. 21 Savage),Cardi B,1646,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,1/9/2018,sk
7590,53,Lonely Together (feat. Rita Ora),Avicii,1621,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,1/9/2018,sk
7591,54,Wait,Maroon 5,1510,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,1/9/2018,sk
7592,55,Real Friends,Camila Cabello,1469,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,1/9/2018,sk
7593,56,All Falls Down,Alan Walker,1468,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,1/9/2018,sk
7594,57,Gucci Gang,Lil Pump,1466,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,1/9/2018,sk
7595,58,Tip Toe (feat. French Montana),Jason Derulo,1432,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,1/9/2018,sk
7596,59,Codeine Dreaming (feat. Lil Wayne),Kodak Black,1430,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,1/9/2018,sk
7597,60,Man's Not Hot,Big Shaq,1409,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,1/9/2018,sk
7598,61,How Long,Charlie Puth,1399,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,1/9/2018,sk
7599,62,Whatever It Takes,Imagine Dragons,1388,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,1/9/2018,sk
7600,63,Believer,Imagine Dragons,1388,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,1/9/2018,sk
7601,64,Candy Paint,Post Malone,1334,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,1/9/2018,sk
